variable,x,y
layer.4,-0.07930966078159099,0.8376749157905579
layer.4,-0.0774062289228328,0.8376749157905579
layer.4,-0.07550279706407462,0.8376749157905579
layer.4,-0.07359936520531644,0.8376749157905579
layer.4,-0.07169593334655826,0.8376749157905579
layer.4,-0.06979250148780007,0.8376749157905579
layer.4,-0.06788906962904188,0.8376749157905579
layer.4,-0.06598563777028371,0.8376749157905579
layer.4,-0.06408220591152552,0.8376749157905579
layer.4,-0.06217877405276734,0.8376749157905579
layer.4,-0.06027534219400915,0.8376749157905579
layer.4,-0.058371910335250965,0.8376749157905579
layer.4,-0.056468478476492785,0.8376749157905579
layer.4,-0.0545650466177346,0.8376749157905579
layer.4,-0.05266161475897642,0.8376749157905579
layer.4,-0.05075818290021823,0.8376749157905579
layer.4,-0.048854751041460046,0.8376749157905579
layer.4,-0.046951319182701866,0.8376749157905579
layer.4,-0.04504788732394368,0.8376749157905579
layer.4,-0.0431444554651855,0.8376749157905579
layer.4,-0.04124102360642732,0.8376749157905579
layer.4,-0.039337591747669126,0.8376749157905579
layer.4,-0.037434159888910946,0.8376749157905579
layer.4,-0.03553072803015277,0.8376749157905579
layer.4,-0.03362729617139458,0.8376749157905579
layer.4,-0.0317238643126364,0.8376749157905579
layer.4,-0.029820432453878207,0.8376749157905579
layer.4,-0.027917000595120027,0.8376749157905579
layer.4,-0.026013568736361847,0.8376749157905579
layer.4,-0.02411013687760366,0.8376749157905579
layer.4,-0.022206705018845474,0.8376749157905579
layer.4,-0.020303273160087294,0.8376749157905579
layer.4,-0.018399841301329108,0.8376749157905579
layer.4,-0.016496409442570928,0.8376749157905579
layer.4,-0.014592977583812741,0.8376749157905579
layer.4,-0.012689545725054555,0.8376749157905579
layer.4,-0.010786113866296368,0.8376749157905579
layer.4,-0.008882682007538195,0.8376749157905579
layer.4,-0.0069792501487800085,0.8376749157905579
layer.4,-0.005075818290021822,0.8376749157905579
layer.4,-0.003172386431263649,0.8376749157905579
layer.4,-0.0012689545725054624,0.8376749157905579
layer.4,6.344772862527381E-4,0.6655068397521973
layer.4,0.002537909145010911,0.6650823950767517
layer.4,0.004441341003769098,0.664661169052124
layer.4,0.006344772862527284,0.664243221282959
layer.4,0.008248204721285457,0.663828432559967
layer.4,0.010151636580043644,0.663416862487793
layer.4,0.01205506843880183,0.6630085706710815
